Province,Stakeholder,District,Product,Reporting Rate,Consumption,AMC,SOH Dist,Rrate,Total HF,SOF lvl,SOH Field
Balochistan,GS,Dera Bugti,1-Month Inj,01-02-17,3,3,0,50,2,0,0
Balochistan,GS,Dera Bugti,1-Month Inj,01-04-17,0,3,0,50,2,0,0
Balochistan,GS,Dera Bugti,1-Month Inj,01-05-17,0,3,0,50,2,0,0
Balochistan,GS,Dera Bugti,1-Month Inj,01-06-17,11,5.67,0,50,2,0,0
Balochistan,GS,Dera Bugti,2-Month Inj,01-01-17,21,12.33,0,50,2,0,0
Balochistan,GS,Dera Bugti,2-Month Inj,01-02-17,39,23.33,0,50,2,0,0
Balochistan,GS,Dera Bugti,2-Month Inj,01-03-17,13,24.33,0,50,2,0,0
Balochistan,GS,Dera Bugti,2-Month Inj,01-04-17,0,24.33,0,50,2,0,0
Balochistan,GS,Dera Bugti,2-Month Inj,01-05-17,16,22.67,0,50,2,0,0
Balochistan,GS,Dera Bugti,2-Month Inj,01-06-17,29,19.33,0,50,2,0,0
Balochistan,GS,Dera Bugti,3-Month Inj,01-01-17,33,22,0,50,2,0,0
Balochistan,GS,Dera Bugti,3-Month Inj,01-02-17,25,26,0,50,2,0,0
Balochistan,GS,Dera Bugti,3-Month Inj,01-03-17,4,20.67,0,50,2,0,0
Balochistan,GS,Dera Bugti,3-Month Inj,01-04-17,15,14.67,0,50,2,0,0
Balochistan,GS,Dera Bugti,3-Month Inj,01-05-17,15,11.33,0,50,2,0,0
Balochistan,GS,Dera Bugti,3-Month Inj,01-06-17,22,17.33,0,50,2,0,0
Balochistan,GS,Dera Bugti,COC,01-01-17,9,23,0,50,2,0,0
Balochistan,GS,Dera Bugti,COC,01-02-17,6,15,0,50,2,0,0
Balochistan,GS,Dera Bugti,COC,01-04-17,9,8,0,50,2,0,0
Balochistan,GS,Dera Bugti,COC,01-05-17,0,8,0,50,2,0,0
Balochistan,GS,Dera Bugti,COC,01-06-17,66,27,0,50,2,0,0
Balochistan,GS,Dera Bugti,Condom,01-01-17,480,401,0,50,2,0,0
Balochistan,GS,Dera Bugti,Condom,01-02-17,444,356,0,50,2,0,0
Balochistan,GS,Dera Bugti,Condom,01-03-17,591,505,0,50,2,0,0
Balochistan,GS,Dera Bugti,Condom,01-04-17,624,553,0,50,2,0,0
Balochistan,GS,Dera Bugti,Condom,01-05-17,468,561,0,50,2,0,0
Balochistan,GS,Dera Bugti,Condom,01-06-17,198,430,0,50,2,0,0
Balochistan,GS,Dera Bugti,ECP,01-01-17,26,29.33,0,50,2,0,0
Balochistan,GS,Dera Bugti,ECP,01-02-17,62,41.67,0,50,2,0,0
Balochistan,GS,Dera Bugti,ECP,01-03-17,70,52.67,0,50,2,0,0
Balochistan,GS,Dera Bugti,ECP,01-04-17,0,52.67,0,50,2,0,0
Balochistan,GS,Dera Bugti,ECP,01-05-17,66,66,0,50,2,0,0
Balochistan,GS,Dera Bugti,ECP,01-06-17,15,50.33,0,50,2,0,0
Balochistan,GS,Gwadar,1-Month Inj,01-01-17,44,32.33,0,50,2,0,0
Balochistan,GS,Gwadar,1-Month Inj,01-02-17,27,32.67,0,50,2,0,0
Balochistan,GS,Gwadar,1-Month Inj,01-03-17,8,26.33,0,50,2,0,0
Balochistan,GS,Gwadar,1-Month Inj,01-04-17,44,26.33,0,50,2,0,0
Balochistan,GS,Gwadar,1-Month Inj,01-05-17,0,26.33,0,50,2,0,0
Balochistan,GS,Gwadar,1-Month Inj,01-06-17,11,21,0,50,2,0,0
Balochistan,GS,Gwadar,2-Month Inj,01-01-17,36,35.33,0,50,2,0,0
Balochistan,GS,Gwadar,2-Month Inj,01-02-17,44,41.33,0,50,2,0,0
Balochistan,GS,Gwadar,2-Month Inj,01-03-17,58,46,0,50,2,0,0
Balochistan,GS,Gwadar,2-Month Inj,01-04-17,73,58.33,0,50,2,0,0
Balochistan,GS,Gwadar,2-Month Inj,01-05-17,0,58.33,0,50,2,0,0
Balochistan,GS,Gwadar,2-Month Inj,01-06-17,21,50.67,0,50,2,0,0
Balochistan,GS,Gwadar,3-Month Inj,01-01-17,49,30.67,0,50,2,0,0
Balochistan,GS,Gwadar,3-Month Inj,01-02-17,46,42.33,0,50,2,0,0
Balochistan,GS,Gwadar,3-Month Inj,01-04-17,52,49,0,50,2,0,0
Balochistan,GS,Gwadar,3-Month Inj,01-05-17,0,49,0,50,2,0,0
Balochistan,GS,Gwadar,3-Month Inj,01-06-17,11,36.33,0,50,2,0,0
Balochistan,GS,Gwadar,COC,01-01-17,120,170,0,50,2,0,0
Balochistan,GS,Gwadar,COC,01-02-17,9,163,0,50,2,0,0
Balochistan,GS,Gwadar,COC,01-03-17,246,125,0,50,2,0,0
Balochistan,GS,Gwadar,COC,01-04-17,174,143,0,50,2,0,0
Balochistan,GS,Gwadar,COC,01-05-17,30,150,0,50,2,0,0
Balochistan,GS,Gwadar,COC,01-06-17,0,150,0,50,2,0,0
Balochistan,GS,Gwadar,Condom,01-01-17,852,852,0,50,2,0,0
Balochistan,GS,Gwadar,Condom,01-02-17,195,523.5,0,50,2,0,0
Balochistan,GS,Gwadar,ECP,01-01-17,139,105.33,0,50,2,0,0
Balochistan,GS,Gwadar,ECP,01-02-17,5,96.67,0,50,2,0,0
Balochistan,GS,Gwadar,ECP,01-03-17,88,77.33,0,50,2,0,0
Balochistan,GS,Gwadar,ECP,01-04-17,103,65.33,0,50,2,0,0
Balochistan,GS,Gwadar,ECP,01-05-17,47,79.33,0,50,2,0,0
Balochistan,GS,Gwadar,ECP,01-06-17,0,79.33,0,50,2,0,0
Balochistan,GS,Jaffarabad,1-Month Inj,01-01-17,14,18.33,0,50,2,0,0
Balochistan,GS,Jaffarabad,1-Month Inj,01-02-17,23,20,0,50,2,0,0
Balochistan,GS,Jaffarabad,1-Month Inj,01-03-17,48,28.33,0,50,2,0,0
Balochistan,GS,Jaffarabad,1-Month Inj,01-04-17,3,24.67,0,50,2,0,0
Balochistan,GS,Jaffarabad,1-Month Inj,01-05-17,20,23.67,0,50,2,0,0
Balochistan,GS,Jaffarabad,1-Month Inj,01-06-17,19,14,0,50,2,0,0
Balochistan,GS,Jaffarabad,2-Month Inj,01-01-17,74,54,0,50,2,0,0
Balochistan,GS,Jaffarabad,2-Month Inj,01-02-17,47,59.67,0,50,2,0,0
Balochistan,GS,Jaffarabad,2-Month Inj,01-03-17,30,50.33,0,50,2,0,0
Balochistan,GS,Jaffarabad,2-Month Inj,01-04-17,21,32.67,0,50,2,0,0
Balochistan,GS,Jaffarabad,2-Month Inj,01-05-17,17,22.67,0,50,2,0,0
Balochistan,GS,Jaffarabad,2-Month Inj,01-06-17,48,28.67,0,50,2,0,0
Balochistan,GS,Jaffarabad,3-Month Inj,01-01-17,384,360.33,0,50,2,0,0
Balochistan,GS,Jaffarabad,3-Month Inj,01-02-17,406,397.33,0,50,2,0,0
Balochistan,GS,Jaffarabad,3-Month Inj,01-03-17,356,382,0,50,2,0,0
Balochistan,GS,Jaffarabad,3-Month Inj,01-04-17,136,299.33,0,50,2,0,0
Balochistan,GS,Jaffarabad,3-Month Inj,01-05-17,199,230.33,0,50,2,0,0
Balochistan,GS,Jaffarabad,3-Month Inj,01-06-17,114,149.67,0,50,2,0,0
Balochistan,GS,Jaffarabad,COC,01-01-17,471,331,0,50,2,0,0
Balochistan,GS,Jaffarabad,COC,01-02-17,384,361,0,50,2,0,0
Balochistan,GS,Jaffarabad,COC,01-03-17,201,352,0,50,2,0,0
Balochistan,GS,Jaffarabad,COC,01-04-17,228,271,0,50,2,0,0
Balochistan,GS,Jaffarabad,COC,01-05-17,285,238,0,50,2,0,0
Balochistan,GS,Jaffarabad,COC,01-06-17,714,409,0,50,2,0,0
Balochistan,GS,Jaffarabad,Condom,01-01-17,15012,18592,0,50,2,0,0
Balochistan,GS,Jaffarabad,Condom,01-02-17,25656,21947,0,50,2,0,0
Balochistan,GS,Jaffarabad,Condom,01-03-17,25128,21932,0,50,2,0,0
Balochistan,GS,Jaffarabad,Condom,01-04-17,924,17236,0,50,2,0,0
Balochistan,GS,Jaffarabad,Condom,01-05-17,1056,9036,0,50,2,0,0
Balochistan,GS,Jaffarabad,Condom,01-06-17,1179,1053,0,50,2,0,0
Balochistan,GS,Jaffarabad,ECP,01-01-17,101,246.67,0,50,2,0,0
Balochistan,GS,Jaffarabad,ECP,01-02-17,93,246,0,50,2,0,0
Balochistan,GS,Jaffarabad,ECP,01-03-17,290,161.33,0,50,2,0,0
Balochistan,GS,Jaffarabad,ECP,01-04-17,120,167.67,0,50,2,0,0
Balochistan,GS,Jaffarabad,ECP,01-05-17,354,254.67,0,50,2,0,0
Balochistan,GS,Jaffarabad,ECP,01-06-17,63,179,0,50,2,0,0
Balochistan,GS,Kachhi,3-Month Inj,01-01-17,22,13.67,0,67,3,0,0
Balochistan,GS,Kachhi,3-Month Inj,01-02-17,32,20,0,67,3,0,0
Balochistan,GS,Kachhi,3-Month Inj,01-03-17,32,28.67,0,67,3,0,0
Balochistan,GS,Kachhi,3-Month Inj,01-04-17,44,36,0,67,3,0,0
Balochistan,GS,Kachhi,3-Month Inj,01-05-17,0,36,0,67,3,0,0
Balochistan,GS,Kachhi,3-Month Inj,01-06-17,4,26.67,0,67,3,0,0
Balochistan,GS,Kachhi,COC,01-01-17,30,30,0,33,3,0,0
Balochistan,GS,Kachhi,COC,01-02-17,6,22,0,33,3,0,0
Balochistan,GS,Kachhi,COC,01-03-17,30,22,0,33,3,0,0
Balochistan,GS,Kachhi,COC,01-04-17,0,22,0,67,3,0,0
Balochistan,GS,Kachhi,COC,01-05-17,90,42,0,67,3,0,0
Balochistan,GS,Kachhi,COC,01-06-17,33,51,0,67,3,0,0
Balochistan,GS,Kachhi,Condom,01-01-17,36,337,0,33,3,0,0
Balochistan,GS,Kachhi,Condom,01-02-17,111,263,0,33,3,0,0
Balochistan,GS,Kachhi,Condom,01-03-17,849,332,0,67,3,0,0
Balochistan,GS,Kachhi,Condom,01-04-17,96,352,0,33,3,0,0
Balochistan,GS,Kachhi,Condom,01-05-17,0,352,0,33,3,0,0
Balochistan,GS,Kachhi,Condom,01-06-17,345,430,0,33,3,0,0
Balochistan,GS,Kachhi,ECP,01-02-17,25,13.67,0,33,3,0,0
Balochistan,GS,Kachhi,ECP,01-04-17,0,13.67,0,33,3,0,0
Balochistan,GS,Kachhi,ECP,01-05-17,15,16.67,0,33,3,0,0
Balochistan,GS,Kachhi,ECP,01-06-17,0,16.67,0,33,3,0,0
Balochistan,GS,Kalat,1-Month Inj,01-03-17,0,2,0,50,2,0,0
Balochistan,GS,Kalat,1-Month Inj,01-04-17,0,2,0,50,2,0,0
Balochistan,GS,Kalat,1-Month Inj,01-05-17,2,2,0,50,2,0,0
Balochistan,GS,Kalat,1-Month Inj,01-06-17,0,2,0,50,2,0,0
Balochistan,GS,Kalat,2-Month Inj,01-01-17,2,2.33,0,50,2,0,0
Balochistan,GS,Kalat,2-Month Inj,01-03-17,3,2.67,0,50,2,0,0
Balochistan,GS,Kalat,2-Month Inj,01-04-17,9,4.67,0,50,2,0,0
Balochistan,GS,Kalat,2-Month Inj,01-05-17,3,5,0,50,2,0,0
Balochistan,GS,Kalat,2-Month Inj,01-06-17,8,6.67,0,50,2,0,0
Balochistan,GS,Kalat,3-Month Inj,01-01-17,30,24,0,50,2,0,0
Balochistan,GS,Kalat,3-Month Inj,01-02-17,47,33.67,0,50,2,0,0
Balochistan,GS,Kalat,3-Month Inj,01-03-17,40,39,0,50,2,0,0
Balochistan,GS,Kalat,3-Month Inj,01-04-17,6,31,0,50,2,0,0
Balochistan,GS,Kalat,3-Month Inj,01-05-17,20,22,0,50,2,0,0
Balochistan,GS,Kalat,3-Month Inj,01-06-17,17,14.33,0,50,2,0,0
Balochistan,GS,Kalat,COC,01-02-17,27,25,0,50,2,0,0
Balochistan,GS,Kalat,COC,01-03-17,9,25,0,50,2,0,0
Balochistan,GS,Kalat,Condom,01-01-17,1296,1980,0,50,2,0,0
Balochistan,GS,Kalat,Condom,01-02-17,2238,1744,0,50,2,0,0
Balochistan,GS,Kalat,Condom,01-03-17,-426,1744,0,50,2,0,0
Balochistan,GS,Kalat,Condom,01-04-17,2328,1954,0,50,2,0,0
Balochistan,GS,Kalat,Condom,01-05-17,312,1626,0,50,2,0,0
Balochistan,GS,Kalat,Condom,01-06-17,828,1156,0,50,2,0,0
Balochistan,GS,Kalat,ECP,01-02-17,27,16.67,0,50,2,0,0
Balochistan,GS,Kalat,ECP,01-03-17,7,16.33,0,50,2,0,0
Balochistan,GS,Kalat,ECP,01-04-17,0,16.33,0,50,2,0,0
Balochistan,GS,Kalat,ECP,01-05-17,25,19.67,0,50,2,0,0
Balochistan,GS,Kalat,ECP,01-06-17,6,12.67,0,50,2,0,0
Balochistan,GS,Kech,2-Month Inj,01-01-17,23,72,0,50,2,0,0
Balochistan,GS,Kech,2-Month Inj,01-02-17,5,46.67,0,50,2,0,0
Balochistan,GS,Kech,2-Month Inj,01-04-17,0,46.67,0,50,2,0,0
Balochistan,GS,Kech,2-Month Inj,01-05-17,31,19.67,0,50,2,0,0
Balochistan,GS,Kech,2-Month Inj,01-06-17,6,14,0,50,2,0,0
Balochistan,GS,Kech,3-Month Inj,01-02-17,59,66,0,50,2,0,0
Balochistan,GS,Kech,3-Month Inj,01-03-17,13,66.67,0,50,2,0,0
Balochistan,GS,Kech,3-Month Inj,01-04-17,44,38.67,0,50,2,0,0
Balochistan,GS,Kech,3-Month Inj,01-05-17,57,38,0,50,2,0,0
Balochistan,GS,Kech,3-Month Inj,01-06-17,17,39.33,0,50,2,0,0
Balochistan,GS,Kech,COC,01-01-17,96,118,0,50,2,0,0
Balochistan,GS,Kech,COC,01-02-17,54,112,0,50,2,0,0
Balochistan,GS,Kech,COC,01-03-17,549,233,0,50,2,0,0
Balochistan,GS,Kech,COC,01-04-17,30,211,0,50,2,0,0
Balochistan,GS,Kech,COC,01-05-17,48,209,0,50,2,0,0
Balochistan,GS,Kech,COC,01-06-17,72,50,0,50,2,0,0
Balochistan,GS,Kech,Condom,01-01-17,918,2165,0,50,2,0,0
Balochistan,GS,Kech,Condom,01-02-17,72,1139,0,50,2,0,0
Balochistan,GS,Kech,Condom,01-03-17,252,414,0,50,2,0,0
Balochistan,GS,Kech,ECP,01-01-17,159,187.67,0,50,2,0,0
Balochistan,GS,Kech,ECP,01-02-17,90,173.67,0,50,2,0,0
Balochistan,GS,Kech,ECP,01-03-17,480,243,0,50,2,0,0
Balochistan,GS,Kech,ECP,01-04-17,113,227.67,0,50,2,0,0
Balochistan,GS,Kech,ECP,01-05-17,165,252.67,0,50,2,0,0
Balochistan,GS,Kech,ECP,01-06-17,99,125.67,0,50,2,0,0
Balochistan,GS,Kech,Multiload,01-02-17,10,15,0,50,2,0,0
Balochistan,GS,Kharan,3-Month Inj,01-01-17,41,28,0,50,2,0,0
Balochistan,GS,Kharan,3-Month Inj,01-02-17,27,30.67,0,50,2,0,0
Balochistan,GS,Kharan,3-Month Inj,01-03-17,35,34.33,0,50,2,0,0
Balochistan,GS,Kharan,3-Month Inj,01-04-17,40,34,0,50,2,0,0
Balochistan,GS,Kharan,3-Month Inj,01-05-17,32,35.67,0,50,2,0,0
Balochistan,GS,Kharan,3-Month Inj,01-06-17,35,35.67,0,50,2,0,0
Balochistan,GS,Kharan,Condom,01-01-17,3138,1798,0,50,2,0,0
Balochistan,GS,Kharan,Condom,01-02-17,258,1573,0,50,2,0,0
Balochistan,GS,Kharan,Condom,01-03-17,1848,1748,0,50,2,0,0
Balochistan,GS,Kharan,Condom,01-04-17,1848,1318,0,50,2,0,0
Balochistan,GS,Kharan,Condom,01-05-17,120,1272,0,50,2,0,0
Balochistan,GS,Kharan,Condom,01-06-17,240,736,0,50,2,0,0
Balochistan,GS,Khuzdar,1-Month Inj,01-01-17,3,9.67,0,50,2,0,0
Balochistan,GS,Khuzdar,1-Month Inj,01-02-17,2,7.67,0,50,2,0,0
Balochistan,GS,Khuzdar,1-Month Inj,01-04-17,0,7.67,0,50,2,0,0
Balochistan,GS,Khuzdar,1-Month Inj,01-05-17,0,7.67,0,50,2,0,0
Balochistan,GS,Khuzdar,1-Month Inj,01-06-17,8,4.33,0,50,2,0,0
Balochistan,GS,Khuzdar,2-Month Inj,01-01-17,12,10,0,50,2,0,0
Balochistan,GS,Khuzdar,2-Month Inj,01-02-17,8,8.33,0,50,2,0,0
Balochistan,GS,Khuzdar,2-Month Inj,01-03-17,16,12,0,50,2,0,0
Balochistan,GS,Khuzdar,2-Month Inj,01-04-17,5,9.67,0,50,2,0,0
Balochistan,GS,Khuzdar,2-Month Inj,01-05-17,0,9.67,0,50,2,0,0
Balochistan,GS,Khuzdar,2-Month Inj,01-06-17,2,7.67,0,50,2,0,0
Balochistan,GS,Khuzdar,3-Month Inj,01-01-17,55,163.33,0,50,2,0,0
Balochistan,GS,Khuzdar,3-Month Inj,01-02-17,127,157.33,0,50,2,0,0
Balochistan,GS,Khuzdar,3-Month Inj,01-03-17,70,84,0,50,2,0,0
Balochistan,GS,Khuzdar,3-Month Inj,01-04-17,184,127,0,50,2,0,0
Balochistan,GS,Khuzdar,3-Month Inj,01-05-17,111,121.67,0,50,2,0,0
Balochistan,GS,Khuzdar,3-Month Inj,01-06-17,79,124.67,0,50,2,0,0
Balochistan,GS,Khuzdar,COC,01-01-17,6,16,0,50,2,0,0
Balochistan,GS,Khuzdar,COC,01-02-17,3,15,0,50,2,0,0
Balochistan,GS,Khuzdar,COC,01-03-17,33,14,0,50,2,0,0
Balochistan,GS,Khuzdar,COC,01-04-17,30,22,0,50,2,0,0
Balochistan,GS,Khuzdar,COC,01-05-17,0,22,0,50,2,0,0
Balochistan,GS,Khuzdar,COC,01-06-17,0,22,0,50,2,0,0
Balochistan,GS,Khuzdar,Condom,01-01-17,5931,3068,0,50,2,0,0
Balochistan,GS,Khuzdar,Condom,01-02-17,327,2602,0,50,2,0,0
Balochistan,GS,Khuzdar,Condom,01-03-17,3045,3101,0,50,2,0,0
Balochistan,GS,Khuzdar,Condom,01-04-17,16173,6515,0,50,2,0,0
Balochistan,GS,Khuzdar,Condom,01-05-17,3078,7432,0,50,2,0,0
Balochistan,GS,Khuzdar,Condom,01-06-17,1140,6797,0,50,2,0,0
Balochistan,GS,Khuzdar,ECP,01-01-17,164,85,0,50,2,0,0
Balochistan,GS,Khuzdar,ECP,01-02-17,91,88.67,0,50,2,0,0
Balochistan,GS,Khuzdar,ECP,01-03-17,129,128,0,50,2,0,0
Balochistan,GS,Khuzdar,ECP,01-04-17,66,95.33,0,50,2,0,0
Balochistan,GS,Khuzdar,ECP,01-05-17,84,93,0,50,2,0,0
Balochistan,GS,Khuzdar,ECP,01-06-17,56,68.67,0,50,2,0,0
Balochistan,GS,Lasbella,1-Month Inj,01-01-17,194,204.33,0,50,2,0,0
Balochistan,GS,Lasbella,1-Month Inj,01-02-17,173,201.33,0,50,2,0,0
Balochistan,GS,Lasbella,1-Month Inj,01-03-17,225,197.33,0,50,2,0,0
Balochistan,GS,Lasbella,1-Month Inj,01-04-17,210,202.67,0,50,2,0,0
Balochistan,GS,Lasbella,1-Month Inj,01-05-17,280,238.33,0,50,2,0,0
Balochistan,GS,Lasbella,1-Month Inj,01-06-17,161,217,0,50,2,0,0
Balochistan,GS,Lasbella,2-Month Inj,01-01-17,214,286.67,0,50,2,0,0
Balochistan,GS,Lasbella,2-Month Inj,01-02-17,291,268,0,50,2,0,0
Balochistan,GS,Lasbella,2-Month Inj,01-03-17,291,265.33,0,50,2,0,0
Balochistan,GS,Lasbella,2-Month Inj,01-04-17,191,257.67,0,50,2,0,0
Balochistan,GS,Lasbella,2-Month Inj,01-05-17,289,257,0,50,2,0,0
Balochistan,GS,Lasbella,2-Month Inj,01-06-17,349,276.33,0,50,2,0,0
Balochistan,GS,Lasbella,3-Month Inj,01-01-17,319,320.67,0,50,2,0,0
Balochistan,GS,Lasbella,3-Month Inj,01-02-17,222,313,0,50,2,0,0
Balochistan,GS,Lasbella,3-Month Inj,01-03-17,369,303.33,0,50,2,0,0
Balochistan,GS,Lasbella,3-Month Inj,01-04-17,276,289,0,50,2,0,0
Balochistan,GS,Lasbella,3-Month Inj,01-05-17,300,315,0,50,2,0,0
Balochistan,GS,Lasbella,3-Month Inj,01-06-17,180,252,0,50,2,0,0
Balochistan,GS,Lasbella,COC,01-01-17,414,334,0,50,2,0,0
Balochistan,GS,Lasbella,COC,01-02-17,309,293,0,50,2,0,0
Balochistan,GS,Lasbella,COC,01-03-17,315,346,0,50,2,0,0
Balochistan,GS,Lasbella,COC,01-04-17,252,292,0,50,2,0,0
Balochistan,GS,Lasbella,COC,01-05-17,219,262,0,50,2,0,0
Balochistan,GS,Lasbella,COC,01-06-17,471,314,0,50,2,0,0
Balochistan,GS,Lasbella,Condom,01-01-17,8808,9813,0,50,2,0,0
Balochistan,GS,Lasbella,Condom,01-02-17,8649,9306,0,50,2,0,0
Balochistan,GS,Lasbella,Condom,01-03-17,15702,11053,0,50,2,0,0
Balochistan,GS,Lasbella,Condom,01-04-17,8436,10929,0,50,2,0,0
Balochistan,GS,Lasbella,Condom,01-05-17,15399,13179,0,50,2,0,0
Balochistan,GS,Lasbella,Condom,01-06-17,5001,9612,0,50,2,0,0
Balochistan,GS,Lasbella,ECP,01-01-17,1173,1298.67,0,50,2,0,0
Balochistan,GS,Lasbella,ECP,01-02-17,1098,1231.33,0,50,2,0,0
Balochistan,GS,Lasbella,ECP,01-03-17,2515,1595.33,0,50,2,0,0
Balochistan,GS,Lasbella,ECP,01-04-17,763,1458.67,0,50,2,0,0
Balochistan,GS,Lasbella,ECP,01-05-17,2299,1859,0,50,2,0,0
Balochistan,GS,Lasbella,ECP,01-06-17,608,1223.33,0,50,2,0,0
Balochistan,GS,Lasbella,Multiload,01-02-17,45,28.33,0,50,2,0,0
Balochistan,GS,Lasbella,Multiload,01-03-17,60,38.33,0,50,2,0,0
Balochistan,GS,Lasbella,Multiload,01-04-17,0,38.33,0,50,2,0,0
Balochistan,GS,Lasbella,Multiload,01-05-17,10,38.33,0,50,2,0,0
Balochistan,GS,Lasbella,Multiload,01-06-17,0,38.33,0,50,2,0,0
Balochistan,GS,Lasbella,Safe Load,01-01-17,10,7.33,0,50,2,0,0
Balochistan,GS,Lasbella,Safe Load,01-02-17,10,8.33,0,50,2,0,0
Balochistan,GS,Lasbella,Safe Load,01-04-17,0,8.33,0,50,2,0,0
Balochistan,GS,Lasbella,Safe Load,01-05-17,10,10,0,50,2,0,0
Balochistan,GS,Lasbella,Safe Load,01-06-17,0,10,0,50,2,0,0
Balochistan,GS,Loralai,1-Month Inj,01-01-17,5,3.67,0,50,2,0,0
Balochistan,GS,Loralai,1-Month Inj,01-02-17,3,3.33,0,50,2,0,0
Balochistan,GS,Loralai,1-Month Inj,01-03-17,3,3.67,0,50,2,0,0
Balochistan,GS,Loralai,1-Month Inj,01-04-17,4,3.33,0,50,2,0,0
Balochistan,GS,Loralai,1-Month Inj,01-05-17,4,3.67,0,50,2,0,0
Balochistan,GS,Loralai,1-Month Inj,01-06-17,1,3,0,50,2,0,0
Balochistan,GS,Loralai,2-Month Inj,01-02-17,3,5.67,0,50,2,0,0
Balochistan,GS,Loralai,2-Month Inj,01-04-17,8,7,0,50,2,0,0
Balochistan,GS,Loralai,2-Month Inj,01-05-17,-4,7,0,50,2,0,0
Balochistan,GS,Loralai,2-Month Inj,01-06-17,2,4.33,0,50,2,0,0
Balochistan,GS,Loralai,3-Month Inj,01-01-17,28,37.67,0,50,2,0,0
Balochistan,GS,Loralai,3-Month Inj,01-02-17,177,75,0,50,2,0,0
Balochistan,GS,Loralai,3-Month Inj,01-03-17,108,104.33,0,50,2,0,0
Balochistan,GS,Loralai,3-Month Inj,01-04-17,56,113.67,0,50,2,0,0
Balochistan,GS,Loralai,3-Month Inj,01-05-17,36,66.67,0,50,2,0,0
Balochistan,GS,Loralai,3-Month Inj,01-06-17,90,60.67,0,50,2,0,0
Balochistan,GS,Loralai,COC,01-01-17,69,85,0,50,2,0,0
Balochistan,GS,Loralai,COC,01-02-17,54,83,0,50,2,0,0
Balochistan,GS,Loralai,COC,01-03-17,108,77,0,50,2,0,0
Balochistan,GS,Loralai,COC,01-04-17,0,77,0,50,2,0,0
Balochistan,GS,Loralai,COC,01-05-17,30,64,0,50,2,0,0
Balochistan,GS,Loralai,COC,01-06-17,0,64,0,50,2,0,0
Balochistan,GS,Loralai,Condom,01-01-17,11922,4222,0,50,2,0,0
Balochistan,GS,Loralai,Condom,01-02-17,-11274,4222,0,50,2,0,0
Balochistan,GS,Loralai,Condom,01-03-17,921,4384,0,50,2,0,0
Balochistan,GS,Loralai,Condom,01-04-17,174,4339,0,50,2,0,0
Balochistan,GS,Loralai,Condom,01-05-17,0,4339,0,50,2,0,0
Balochistan,GS,Loralai,Condom,01-06-17,48,381,0,50,2,0,0
Balochistan,GS,Loralai,ECP,01-01-17,18,37,0,50,2,0,0
Balochistan,GS,Loralai,ECP,01-02-17,22,28.67,0,50,2,0,0
Balochistan,GS,Loralai,ECP,01-03-17,17,19,0,50,2,0,0
Balochistan,GS,Loralai,ECP,01-04-17,10,16.33,0,50,2,0,0
Balochistan,GS,Loralai,ECP,01-05-17,10,12.33,0,50,2,0,0
Balochistan,GS,Loralai,ECP,01-06-17,26,15.33,0,50,2,0,0
Balochistan,GS,Loralai,Multiload,01-04-17,50,26.67,0,50,2,0,0
Balochistan,GS,Loralai,Multiload,01-05-17,0,26.67,0,50,2,0,0
Balochistan,GS,Loralai,Multiload,01-06-17,0,26.67,0,50,2,0,0
Balochistan,GS,Loralai,Safe Load,01-02-17,10,10,0,50,2,0,0
Balochistan,GS,Mastung,1-Month Inj,01-04-17,6,6.33,0,50,2,0,0
Balochistan,GS,Mastung,1-Month Inj,01-05-17,0,6.33,0,50,2,0,0
Balochistan,GS,Mastung,1-Month Inj,01-06-17,0,6.33,0,50,2,0,0
Balochistan,GS,Mastung,2-Month Inj,01-04-17,104,46.67,0,50,2,0,0
Balochistan,GS,Mastung,2-Month Inj,01-05-17,6,41.67,0,50,2,0,0
Balochistan,GS,Mastung,2-Month Inj,01-06-17,323,144.33,0,50,2,0,0
Balochistan,GS,Mastung,3-Month Inj,01-01-17,3,11,0,50,2,0,0
Balochistan,GS,Mastung,3-Month Inj,01-02-17,21,16.33,0,50,2,0,0
Balochistan,GS,Mastung,3-Month Inj,01-03-17,6,10,0,50,2,0,0
Balochistan,GS,Mastung,3-Month Inj,01-04-17,8,11.67,0,50,2,0,0
Balochistan,GS,Mastung,3-Month Inj,01-05-17,13,9,0,50,2,0,0
Balochistan,GS,Mastung,3-Month Inj,01-06-17,15,12,0,50,2,0,0
Balochistan,GS,Mastung,COC,01-04-17,-21,38,0,50,2,0,0
Balochistan,GS,Mastung,COC,01-05-17,0,38,0,50,2,0,0
Balochistan,GS,Mastung,COC,01-06-17,0,38,0,50,2,0,0
Balochistan,GS,Mastung,Condom,01-01-17,1416,1107,0,50,2,0,0
Balochistan,GS,Mastung,Condom,01-02-17,90,836,0,50,2,0,0
Balochistan,GS,Mastung,Condom,01-03-17,564,690,0,50,2,0,0
Balochistan,GS,Mastung,Condom,01-04-17,2745,1133,0,50,2,0,0
Balochistan,GS,Mastung,Condom,01-05-17,102,1137,0,50,2,0,0
Balochistan,GS,Mastung,Condom,01-06-17,1257,1368,0,50,2,0,0
Balochistan,GS,Mastung,ECP,01-02-17,10,22.67,0,50,2,0,0
Balochistan,GS,Mastung,ECP,01-04-17,28,18.67,0,50,2,0,0
Balochistan,GS,Mastung,ECP,01-05-17,50,29.33,0,50,2,0,0
Balochistan,GS,Mastung,ECP,01-06-17,13,30.33,0,50,2,0,0
